49,6,670.17,179.77,78.02,64.13,1.00,-1,-1,-1
49,14,648.23,175.73,33.46,28.01,0.99,-1,-1,-1
50,6,674.44,180.14,81.93,66.98,1.00,-1,-1,-1
50,14,649.23,175.56,34.25,27.95,0.98,-1,-1,-1
51,6,679.19,179.93,85.09,69.20,1.00,-1,-1,-1
51,14,652.00,175.34,33.80,27.53,0.99,-1,-1,-1
51,15,1047.52,197.18,194.74,176.60,0.99,-1,-1,-1
52,6,684.73,180.55,88.36,71.83,1.00,-1,-1,-1
52,14,654.97,175.17,32.21,28.11,1.00,-1,-1,-1
53,6,689.50,181.84,93.90,74.82,1.00,-1,-1,-1
53,8,1.79,193.64,282.32,183.81,1.00,-1,-1,-1
53,14,658.47,176.06,31.66,28.07,1.00,-1,-1,-1
54,6,694.76,183.11,99.37,78.87,1.00,-1,-1,-1
54,8,-0.22,196.49,235.93,179.68,0.99,-1,-1,-1
54,14,661.77,176.95,32.14,28.54,1.00,-1,-1,-1
55,6,698.65,183.29,108.06,83.99,1.00,-1,-1,-1
55,8,-1.67,200.82,168.66,176.06,0.75,-1,-1,-1
55,14,664.82,177.46,33.08,29.02,0.94,-1,-1,-1
56,6,701.83,182.38,118.54,89.32,1.00,-1,-1,-1
56,14,667.14,176.56,33.47,29.52,1.00,-1,-1,-1
57,6,708.87,182.00,125.17,94.09,1.00,-1,-1,-1
57,14,669.72,176.09,34.26,29.73,1.00,-1,-1,-1
58,4,1003.53,192.74,246.76,184.69,0.86,-1,-1,-1
58,6,711.98,182.03,136.23,98.53,1.00,-1,-1,-1
58,14,671.62,176.31,35.00,30.22,1.00,-1,-1,-1
59,6,722.73,183.01,141.03,105.97,1.00,-1,-1,-1
59,14,673.18,176.78,35.23,30.74,1.00,-1,-1,-1
59,20,692.46,181.10,61.33,45.75,0.98,-1,-1,-1
59,21,662.99,173.28,23.42,25.09,0.74,-1,-1,-1
60,6,727.58,183.37,153.05,112.69,1.00,-1,-1,-1
60,14,675.46,176.90,35.94,31.44,1.00,-1,-1,-1
60,20,693.90,180.79,64.18,48.92,0.94,-1,-1,-1
60,21,664.26,173.67,24.91,25.27,0.94,-1,-1,-1
60,17,4.26,197.07,169.07,108.30,1.00,-1,-1,-1
61,6,731.31,183.95,169.73,118.68,1.00,-1,-1,-1
61,14,677.47,177.03,36.27,32.13,1.00,-1,-1,-1
61,20,696.10,181.52,68.09,49.66,0.99,-1,-1,-1
61,21,664.85,173.37,24.86,25.90,0.96,-1,-1,-1
61,17,0.90,199.47,154.64,112.52,1.00,-1,-1,-1
62,6,738.38,184.75,185.93,128.48,1.00,-1,-1,-1
62,14,679.11,177.68,36.85,32.97,1.00,-1,-1,-1
62,20,698.18,180.95,71.65,53.93,1.00,-1,-1,-1
62,21,666.11,173.31,24.48,26.27,0.91,-1,-1,-1
62,17,-0.42,202.77,134.62,113.91,1.00,-1,-1,-1
63,6,743.62,184.33,207.54,138.75,1.00,-1,-1,-1
63,14,680.88,176.90,37.27,33.66,1.00,-1,-1,-1
63,20,701.15,179.92,76.25,56.66,1.00,-1,-1,-1
63,21,667.98,172.56,24.75,27.27,0.49,-1,-1,-1
63,17,-1.21,205.17,116.53,117.28,1.00,-1,-1,-1
64,6,752.09,183.06,229.71,151.95,1.00,-1,-1,-1
64,14,682.20,175.41,40.43,34.81,1.00,-1,-1,-1
64,20,703.95,178.16,76.70,58.13,1.00,-1,-1,-1
64,21,667.91,171.56,25.65,26.94,0.54,-1,-1,-1
64,17,-0.70,204.30,92.95,118.96,0.97,-1,-1,-1
65,6,758.82,181.38,262.21,170.57,1.00,-1,-1,-1
65,14,683.43,173.38,41.71,35.68,1.00,-1,-1,-1
65,20,708.07,177.14,76.01,59.44,1.00,-1,-1,-1
65,21,669.15,169.17,25.44,27.22,0.93,-1,-1,-1
65,17,-0.39,205.22,60.25,108.24,0.56,-1,-1,-1
66,6,768.99,177.03,298.75,190.07,1.00,-1,-1,-1
66,14,684.43,171.12,42.66,36.64,1.00,-1,-1,-1
66,20,711.15,175.82,78.96,61.39,1.00,-1,-1,-1
66,21,668.65,167.21,26.82,27.99,0.42,-1,-1,-1
67,14,684.92,170.50,43.52,37.48,1.00,-1,-1,-1
67,16,193.22,194.23,263.18,165.22,1.00,-1,-1,-1
67,20,713.61,175.32,82.07,63.92,1.00,-1,-1,-1
67,21,668.33,167.43,27.86,28.02,0.47,-1,-1,-1
68,14,684.59,171.13,43.91,38.51,1.00,-1,-1,-1
68,20,716.43,175.32,84.68,66.61,1.00,-1,-1,-1
68,21,668.60,167.94,28.24,28.69,0.47,-1,-1,-1
69,14,684.11,173.40,44.97,39.17,1.00,-1,-1,-1
69,20,718.96,177.83,87.42,67.62,1.00,-1,-1,-1
70,14,683.79,174.95,45.67,39.69,1.00,-1,-1,-1
70,20,720.55,182.61,93.07,67.75,1.00,-1,-1,-1
71,14,683.96,175.18,47.15,40.81,1.00,-1,-1,-1
71,20,723.69,186.14,97.49,67.99,1.00,-1,-1,-1
72,14,684.21,175.07,49.28,41.64,1.00,-1,-1,-1
72,20,726.55,186.80,103.66,70.40,1.00,-1,-1,-1
78,14,678.19,174.69,56.37,46.94,1.00,-1,-1,-1
78,20,733.99,185.05,143.75,94.78,1.00,-1,-1,-1
80,14,673.05,173.71,61.33,51.02,1.00,-1,-1,-1
80,20,739.19,183.39,178.62,116.50,1.00,-1,-1,-1
81,14,668.71,174.10,64.86,53.48,1.00,-1,-1,-1
81,16,-3.06,219.78,223.89,158.80,0.85,-1,-1,-1
81,20,744.25,184.23,207.52,132.37,1.00,-1,-1,-1
83,14,665.37,172.98,70.10,58.02,1.00,-1,-1,-1
84,14,663.32,171.58,73.67,61.46,1.00,-1,-1,-1
86,14,660.86,169.44,80.11,67.52,1.00,-1,-1,-1
86,27,629.47,166.49,41.23,40.79,0.97,-1,-1,-1
88,14,660.89,169.20,87.01,72.65,1.00,-1,-1,-1
94,14,673.09,169.41,117.53,91.50,1.00,-1,-1,-1
100,14,660.16,165.47,89.90,75.89,0.98,-1,-1,-1
102,20,750.94,165.45,322.75,203.03,1.00,-1,-1,-1
102,29,620.59,174.52,36.77,25.54,0.98,-1,-1,-1
103,29,622.13,175.76,36.48,26.43,1.00,-1,-1,-1
104,29,622.98,176.05,37.13,27.15,1.00,-1,-1,-1
104,31,659.71,162.76,84.67,75.73,0.98,-1,-1,-1
105,24,-8.20,214.97,247.60,162.61,0.87,-1,-1,-1
105,29,624.95,176.32,37.31,27.66,1.00,-1,-1,-1
105,31,662.16,161.69,86.36,79.75,0.99,-1,-1,-1
107,29,628.10,178.02,38.26,29.34,1.00,-1,-1,-1
107,31,670.82,162.76,91.22,86.21,1.00,-1,-1,-1
111,29,632.84,175.25,40.54,31.62,1.00,-1,-1,-1
111,31,684.76,156.05,114.95,106.09,1.00,-1,-1,-1
112,29,635.14,174.87,41.85,32.61,1.00,-1,-1,-1
112,31,691.64,152.79,130.16,119.57,1.00,-1,-1,-1
115,29,638.23,175.60,45.46,33.31,1.00,-1,-1,-1
115,31,703.60,148.16,162.18,142.20,1.00,-1,-1,-1
115,33,624.82,176.43,26.15,21.21,0.82,-1,-1,-1
116,29,639.97,174.66,46.34,34.58,1.00,-1,-1,-1
116,31,713.18,144.76,182.96,159.36,1.00,-1,-1,-1
116,33,626.23,175.78,25.30,21.05,0.78,-1,-1,-1
118,29,641.19,175.27,48.42,35.58,1.00,-1,-1,-1
118,30,283.70,185.88,74.98,46.93,0.95,-1,-1,-1
118,31,725.49,140.31,218.99,186.99,1.00,-1,-1,-1
118,33,626.27,175.97,26.27,21.63,0.92,-1,-1,-1
119,29,642.36,175.51,49.00,36.86,1.00,-1,-1,-1
119,30,276.52,184.81,73.89,52.98,0.29,-1,-1,-1
119,31,734.42,135.53,252.95,209.06,1.00,-1,-1,-1
119,33,626.28,175.95,27.81,22.18,0.45,-1,-1,-1
123,29,645.73,175.43,52.75,40.26,1.00,-1,-1,-1
123,30,250.61,185.14,85.19,54.96,1.00,-1,-1,-1
123,31,763.46,120.61,385.23,242.22,0.93,-1,-1,-1
123,33,629.31,176.77,26.58,22.05,0.39,-1,-1,-1
124,29,647.89,175.28,54.90,41.93,1.00,-1,-1,-1
124,33,629.94,175.68,27.65,23.30,0.87,-1,-1,-1
125,29,650.23,174.96,56.40,42.89,1.00,-1,-1,-1
125,33,630.67,175.09,27.47,23.92,0.72,-1,-1,-1
129,29,651.71,174.57,61.87,46.79,1.00,-1,-1,-1
129,33,631.56,174.69,28.10,24.19,0.93,-1,-1,-1
129,31,956.07,140.88,293.64,235.75,0.99,-1,-1,-1
134,29,646.63,178.49,67.41,50.85,1.00,-1,-1,-1
134,33,623.60,177.37,30.35,26.32,0.79,-1,-1,-1
134,31,834.25,135.83,103.69,136.89,0.70,-1,-1,-1
143,30,69.96,186.02,121.80,76.78,1.00,-1,-1,-1
143,34,521.74,190.03,83.62,65.53,1.00,-1,-1,-1
143,35,515.80,189.42,55.83,47.23,0.99,-1,-1,-1
143,36,499.47,187.86,35.01,28.97,0.93,-1,-1,-1
144,34,505.20,192.79,85.79,67.76,1.00,-1,-1,-1
144,36,497.29,191.96,52.94,44.40,0.90,-1,-1,-1
144,37,474.54,190.84,36.77,29.35,0.91,-1,-1,-1
145,34,480.84,197.26,86.74,68.52,1.00,-1,-1,-1
145,36,480.64,195.30,56.56,47.83,0.96,-1,-1,-1
145,37,456.07,194.20,36.60,29.74,0.90,-1,-1,-1
146,34,444.89,199.72,89.38,70.58,1.00,-1,-1,-1
146,37,428.60,195.44,38.74,32.36,0.92,-1,-1,-1
147,34,408.41,199.98,92.32,72.50,1.00,-1,-1,-1
148,34,368.63,200.78,96.23,75.49,1.00,-1,-1,-1
149,34,325.41,202.14,100.08,78.57,1.00,-1,-1,-1
151,34,240.47,204.53,110.16,85.22,1.00,-1,-1,-1
152,34,167.53,206.23,121.94,90.93,1.00,-1,-1,-1
154,34,53.98,210.92,129.13,105.39,1.00,-1,-1,-1
155,41,403.01,1.25,15.30,23.11,0.74,-1,-1,-1
159,38,1095.45,181.86,128.08,86.55,1.00,-1,-1,-1
160,38,1072.54,181.09,161.73,101.54,1.00,-1,-1,-1
160,40,1008.94,174.50,86.98,55.28,1.00,-1,-1,-1
161,40,966.45,173.23,76.47,55.79,1.00,-1,-1,-1
161,43,944.79,173.45,59.54,43.27,0.81,-1,-1,-1
165,38,1043.75,186.35,185.25,159.25,0.93,-1,-1,-1
165,42,782.89,173.33,59.80,45.53,0.99,-1,-1,-1
165,46,783.22,176.28,82.45,52.76,1.00,-1,-1,-1
165,52,758.07,173.59,31.23,24.41,0.99,-1,-1,-1
168,38,1045.75,186.28,192.46,187.34,0.96,-1,-1,-1
168,42,734.24,175.56,74.29,54.00,1.00,-1,-1,-1
168,50,670.25,176.05,40.88,26.71,1.00,-1,-1,-1
168,54,706.55,176.99,60.12,47.26,1.00,-1,-1,-1
169,38,1055.31,189.63,183.70,194.99,0.97,-1,-1,-1
169,42,712.82,176.37,76.47,58.55,1.00,-1,-1,-1
169,50,689.06,176.88,60.09,44.05,1.00,-1,-1,-1
169,55,660.98,176.66,35.54,25.81,1.00,-1,-1,-1
170,38,1083.25,195.10,156.80,192.02,0.98,-1,-1,-1
170,42,696.21,176.13,78.73,61.81,1.00,-1,-1,-1
170,50,684.49,176.87,65.00,50.08,1.00,-1,-1,-1
170,55,652.86,176.48,34.35,26.30,1.00,-1,-1,-1
171,42,665.77,175.96,68.24,56.03,1.00,-1,-1,-1
171,50,686.66,177.46,80.84,60.60,1.00,-1,-1,-1
171,55,642.00,176.43,33.44,26.17,1.00,-1,-1,-1
172,42,648.53,176.12,65.63,52.68,1.00,-1,-1,-1
172,50,680.19,177.30,88.68,66.11,1.00,-1,-1,-1
172,55,627.21,176.20,33.51,26.24,1.00,-1,-1,-1
173,42,637.51,175.65,66.23,52.40,1.00,-1,-1,-1
173,50,671.88,176.74,94.06,69.83,1.00,-1,-1,-1
173,55,616.60,175.83,33.45,26.42,1.00,-1,-1,-1
174,42,630.28,175.22,67.15,52.41,1.00,-1,-1,-1
174,50,665.13,176.22,97.69,71.79,1.00,-1,-1,-1
174,55,608.88,175.72,33.85,26.47,1.00,-1,-1,-1
175,42,625.33,175.77,69.05,53.50,1.00,-1,-1,-1
175,50,660.01,177.19,99.63,73.37,1.00,-1,-1,-1
175,55,602.97,176.45,34.79,26.77,1.00,-1,-1,-1
176,42,622.79,176.66,72.45,54.60,1.00,-1,-1,-1
176,50,657.56,178.24,101.78,74.09,1.00,-1,-1,-1
176,55,599.38,177.11,35.39,27.15,1.00,-1,-1,-1
177,42,621.74,176.70,74.14,55.90,1.00,-1,-1,-1
177,50,656.80,178.40,104.25,76.59,1.00,-1,-1,-1
177,55,597.12,177.39,36.48,28.09,1.00,-1,-1,-1
178,42,622.73,176.89,76.32,57.89,1.00,-1,-1,-1
178,50,657.76,179.20,107.97,79.84,1.00,-1,-1,-1
178,55,596.37,177.75,37.42,28.56,1.00,-1,-1,-1
179,42,624.77,177.28,79.61,60.26,1.00,-1,-1,-1
179,50,659.70,179.47,114.28,82.79,1.00,-1,-1,-1
179,55,597.61,177.79,37.81,29.14,1.00,-1,-1,-1
180,42,627.47,176.50,81.87,62.40,1.00,-1,-1,-1
180,50,664.32,178.79,121.25,86.61,1.00,-1,-1,-1
180,55,599.80,177.33,38.51,29.84,1.00,-1,-1,-1
181,42,630.95,177.05,85.74,64.65,1.00,-1,-1,-1
181,50,669.67,179.12,128.26,90.90,1.00,-1,-1,-1
181,55,602.57,177.57,38.60,30.00,1.00,-1,-1,-1
184,42,640.95,177.56,95.78,70.24,1.00,-1,-1,-1
184,50,686.37,179.57,149.22,104.49,1.00,-1,-1,-1
184,55,609.53,177.47,39.98,31.37,1.00,-1,-1,-1
189,50,683.00,177.93,146.68,103.00,1.00,-1,-1,-1
189,53,-11.01,198.90,275.28,176.11,1.00,-1,-1,-1
189,55,622.91,176.35,43.42,33.72,1.00,-1,-1,-1
190,50,685.55,176.90,153.24,105.61,1.00,-1,-1,-1
190,53,-11.60,198.90,253.71,178.75,1.00,-1,-1,-1
190,55,630.12,175.54,45.38,35.19,1.00,-1,-1,-1
191,50,693.91,176.19,162.16,112.22,1.00,-1,-1,-1
191,53,-8.50,202.39,200.15,176.75,0.93,-1,-1,-1
191,55,635.42,175.34,47.41,36.86,1.00,-1,-1,-1
192,50,698.97,176.94,180.76,121.00,1.00,-1,-1,-1
192,55,639.63,175.57,48.76,38.05,1.00,-1,-1,-1
192,58,632.05,176.56,31.22,25.79,0.90,-1,-1,-1
193,50,707.83,178.06,203.77,132.35,1.00,-1,-1,-1
193,55,643.72,176.65,50.20,38.62,1.00,-1,-1,-1
193,58,633.50,176.67,33.42,27.02,0.98,-1,-1,-1
194,55,647.32,176.36,51.46,40.22,1.00,-1,-1,-1
194,58,636.16,176.33,34.00,27.77,1.00,-1,-1,-1
195,55,650.65,176.21,53.32,40.97,1.00,-1,-1,-1
195,58,639.00,175.90,34.33,28.05,1.00,-1,-1,-1
196,40,963.30,203.15,276.01,173.30,1.00,-1,-1,-1
196,55,653.56,175.88,55.62,43.07,1.00,-1,-1,-1
196,58,641.36,176.16,35.34,28.25,1.00,-1,-1,-1
197,49,-9.89,192.42,289.32,184.80,0.94,-1,-1,-1
197,55,656.54,176.33,57.59,44.64,1.00,-1,-1,-1
197,58,643.58,176.87,35.62,28.68,1.00,-1,-1,-1
198,49,-6.40,184.02,245.16,195.15,0.14,-1,-1,-1
198,55,659.23,176.56,59.65,46.42,1.00,-1,-1,-1
198,58,645.55,177.25,37.02,29.00,1.00,-1,-1,-1
199,55,662.03,176.04,62.62,48.62,1.00,-1,-1,-1
199,58,647.15,176.85,38.29,29.96,1.00,-1,-1,-1
200,55,664.63,175.47,65.97,50.72,1.00,-1,-1,-1
200,58,648.74,176.29,39.98,30.68,1.00,-1,-1,-1
201,55,666.94,176.24,68.97,52.26,1.00,-1,-1,-1
201,58,650.46,176.22,41.00,31.59,1.00,-1,-1,-1
202,55,669.35,176.37,73.50,54.91,1.00,-1,-1,-1
202,58,652.77,176.51,42.52,32.87,1.00,-1,-1,-1
203,55,672.67,176.25,76.50,57.62,1.00,-1,-1,-1
203,58,654.61,176.85,43.23,33.78,1.00,-1,-1,-1
203,61,640.41,177.51,30.39,25.91,0.76,-1,-1,-1
204,55,676.06,175.72,80.11,60.42,1.00,-1,-1,-1
204,58,656.30,176.72,44.96,34.71,1.00,-1,-1,-1
204,61,641.21,177.23,33.28,27.36,0.95,-1,-1,-1
205,55,678.38,175.26,85.41,64.45,1.00,-1,-1,-1
205,58,657.80,176.50,46.27,35.85,1.00,-1,-1,-1
205,61,641.74,177.07,33.70,27.78,0.95,-1,-1,-1
214,55,673.74,179.96,71.70,55.04,1.00,-1,-1,-1
214,58,653.55,181.12,43.65,34.33,1.00,-1,-1,-1
214,61,699.02,185.09,133.47,91.17,1.00,-1,-1,-1
214,49,-1.69,182.51,259.05,193.76,1.00,-1,-1,-1
215,55,672.68,182.90,67.68,52.24,1.00,-1,-1,-1
215,58,653.01,183.90,43.11,34.14,1.00,-1,-1,-1
215,61,721.76,188.56,176.05,119.77,1.00,-1,-1,-1
215,49,0.17,185.33,227.83,190.62,0.95,-1,-1,-1
247,55,672.55,177.25,67.08,53.22,1.00,-1,-1,-1
247,58,649.57,180.35,39.45,30.09,1.00,-1,-1,-1
247,61,729.54,183.47,194.30,129.53,1.00,-1,-1,-1
248,55,674.01,175.52,70.02,55.54,1.00,-1,-1,-1
248,58,648.66,179.37,38.16,28.46,1.00,-1,-1,-1
248,61,735.39,181.24,213.26,136.16,1.00,-1,-1,-1
250,55,677.60,175.30,76.78,60.10,1.00,-1,-1,-1
250,58,649.46,179.99,40.17,28.82,1.00,-1,-1,-1
250,49,5.33,176.30,277.52,194.17,0.49,-1,-1,-1
265,55,673.34,183.73,74.68,53.05,1.00,-1,-1,-1
265,58,632.99,178.41,29.29,22.41,1.00,-1,-1,-1
265,61,769.66,184.49,295.73,185.55,1.00,-1,-1,-1
273,55,688.67,187.19,99.36,66.01,1.00,-1,-1,-1
273,58,627.91,175.13,26.32,20.40,1.00,-1,-1,-1
273,49,3.73,176.52,256.13,174.27,1.00,-1,-1,-1
277,55,704.10,190.42,132.66,86.33,1.00,-1,-1,-1
277,58,626.73,173.94,26.39,20.58,1.00,-1,-1,-1
287,58,627.48,174.84,29.14,23.13,1.00,-1,-1,-1
288,51,-0.84,179.43,95.26,61.53,1.00,-1,-1,-1
288,58,628.24,175.53,30.13,24.21,1.00,-1,-1,-1
297,58,629.25,178.47,34.21,27.00,1.00,-1,-1,-1
299,58,630.37,175.22,36.88,29.02,1.00,-1,-1,-1
309,58,638.65,179.35,43.06,33.51,1.00,-1,-1,-1
310,58,643.36,180.95,45.83,35.70,1.00,-1,-1,-1
319,58,650.82,179.22,54.45,41.74,1.00,-1,-1,-1
320,58,655.51,176.00,58.53,44.73,1.00,-1,-1,-1
320,66,1123.90,164.80,113.69,81.95,0.87,-1,-1,-1
321,58,657.48,178.07,61.59,46.93,1.00,-1,-1,-1
321,66,1156.08,171.22,87.84,78.59,0.20,-1,-1,-1
322,58,658.54,181.95,63.47,48.42,1.00,-1,-1,-1
322,69,646.35,181.85,43.27,35.09,0.84,-1,-1,-1
323,58,660.12,186.63,65.68,49.88,1.00,-1,-1,-1
323,69,646.37,185.66,44.08,35.90,0.96,-1,-1,-1
324,58,660.53,189.09,68.66,51.62,1.00,-1,-1,-1
324,69,647.56,187.94,45.33,36.51,0.81,-1,-1,-1
325,58,661.76,189.41,71.13,53.11,1.00,-1,-1,-1
325,69,648.37,188.28,46.90,37.39,1.00,-1,-1,-1
326,58,663.56,188.06,73.93,54.83,1.00,-1,-1,-1
326,69,650.34,187.32,48.36,38.53,1.00,-1,-1,-1
326,71,1146.81,18.92,95.00,149.41,0.76,-1,-1,-1
327,58,664.85,184.79,77.91,57.36,1.00,-1,-1,-1
327,69,650.20,183.74,49.94,39.53,1.00,-1,-1,-1
329,58,667.31,179.37,84.31,62.24,1.00,-1,-1,-1
329,69,651.68,178.47,52.48,41.11,1.00,-1,-1,-1
330,58,669.46,179.47,89.52,66.56,1.00,-1,-1,-1
330,69,652.85,179.25,54.28,41.81,1.00,-1,-1,-1
