[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.43702475290558435, 0.040907695831699925, -0.8985187397987613, 0.0], [0.010634910762251306, 0.9991303937978686, 0.040315690027519106, 0.0], [0.8993866043147918, 0.008063287856524342, -0.43707976316463215, 0.0]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.28738145136755194, 0.03234624366158064, -0.9572698793604996, -0.20096808391290125], [0.0035708982943032795, 0.9994588396049988, 0.03269979542445509, 0.6274559512923418], [0.9578095583649451, 0.005979001289105626, -0.2873414370541321, -0.012016296379997016]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.2586717428753382, 0.0251749567046794, -0.9656371735764694, -0.1669837652900387], [0.002356047383627257, 0.9996737986231469, 0.025431189258348974, 0.569919688453818], [0.9659624104894357, 0.0043032431125116484, -0.25864667718753626, -0.011566162110000278]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.22351115976437216, 0.01609105592779875, -0.97456854011399, -0.16846880721191965], [0.001433396717852469, 0.9998680672218393, 0.01618003473150554, 0.6245030028639829], [0.9747003164227631, 0.00221947498114496, -0.22350473618286823, -0.02368164063000222]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.1889472852689463, 0.01122214734440177, -0.9819231063573542, -0.12953312715625637], [0.001053203075600926, 0.9999364390786021, 0.011225353717660015, 0.5711539493984105], [0.9819866669933849, 0.001086835675516353, -0.18894709480549696, -0.01847076415999993]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.15249374472846608, 0.010256736352197975, -0.9882512115743096, -0.1064388429288349], [0.0009445583344060946, 0.9999472017765185, 0.01023237356937096, 0.5761726360388224], [0.9883039844239435, 0.0006269120446745236, -0.15249538141545768, -0.009582519529999445]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.11020962889737534, 0.007732694589697758, -0.9938782838621062, -0.09002894316767232], [0.0006683193814885844, 0.9999700851488638, 0.007705981869842377, 0.638076084220156], [0.9939081401455102, 0.00018504528221957228, -0.11021149990239852, -0.005645751949998612]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.0701802556475624, 0.004678642371205979, -0.9975233541240051, -0.06350007368939768], [0.00037546794999842735, 0.9999890539774432, 0.004663791281406291, 0.5743853175562607], [0.9975342554223696, -4.723198443252935e-05, -0.07018124413316093, 0.0006790161099985426]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.029557268090633068, 0.004379419427377031, -0.9995534946107174, -0.04103927856292894], [0.0001587536134734757, 0.999990409866887, 0.004376639298081512, 0.570114348710092], [0.9995630758988192, -2.9321228060096337e-05, -0.029557679881156634, 0.0014572143600020127]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.014598134511400246, 0.005402132715783979, -0.9998788483765961, -0.01615260657044626], [-0.00010064113372494975, 0.9999854081373949, 0.0054012390846816215, 0.6299109009458665], [0.999893436492184, 2.1780926201803117e-05, 0.014598465174188214, 0.002365112299997918]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.054556426296748596, 0.009180995918841438, -0.998468480055162, 0.01118763338589761], [-0.0006152043371796042, 0.999957847217242, 0.00916107593474643, 0.5712464962065955], [0.9985104996310008, 0.00011446657543415196, 0.05455977478007176, 0.008399963380000486]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.09843414551352876, 0.011807179681731537, -0.9950735196481638, 0.03809816729136013], [-0.0014135130432189537, 0.9999302609665857, 0.011724981201365874, 0.6181169079482202], [0.9951425631425369, 0.00025241089326583365, 0.09844397041384945, 0.009201049799997918]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.13893790417809132, 0.010922799964797229, -0.9902408551577381, 0.05557435503659996], [-0.002042812253155688, 0.9999402038538234, 0.010743166892136048, 0.5646978861776135], [0.9902989880337644, 0.0005302430602627528, 0.13895190945647048, -0.001182556149998959]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.18519721978946163, 0.005664305972550683, -0.9826850489450335, 0.08262910016305063], [-0.0020415116400734658, 0.9999834476957743, 0.005379271762606462, 0.6157025588172685], [0.9826992530843184, 0.0010099367910207761, 0.18520571809531383, -0.010948181149998959]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.2283286149017202, -0.0019669359908698744, -0.9735821356104835, 0.09700598553679964], [-0.0010325090343433292, 0.99999690761692, -0.0022624503731821593, 0.5683461619265979], [0.9735835750166268, 0.001521814510685659, 0.22832587794299428, -0.01721191405999889]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.2723026231797919, -0.004032814516296899, -0.9622032102505589, 0.12491418138928193], [-0.0006156772801487848, 0.9999902819561957, -0.004365424911180345, 0.5682047836814346], [0.9622114644665646, 0.0017811233100463119, 0.2722974940186991, -0.003723144529999445]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.31783949755310764, -0.0002495151359967491, -0.9481444992918457, 0.1518567431173525], [-0.0007952360822722532, 0.9999995434861123, -0.0005297425226748438, 0.5690360396452621], [0.948144198629492, 0.0009223718142843227, 0.31783915403152374, -0.001922607430003609]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.36930365208983, 0.002062944906551946, -0.9293064923971134, 0.19947332264611803], [-0.0012859205135533037, 0.9999977131180887, 0.001708849620529158, 0.6284443826288739], [0.9293078924455267, 0.0005639298762179772, 0.36930546031916195, 0.004966735840000069]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.4157956784451203, 0.0014558953510875158, -0.9094568896627749, 0.21020373148272017], [-0.0013692201183287628, 0.999998587457909, 0.0009748427843144696, 0.559513014735526], [0.9094570242857162, 0.0008399112531976083, 0.4157970845574282, 0.0030670166100037477]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.4662899083696808, 6.616076783570393e-05, -0.8846319669644249, 0.26647946975200154], [-0.0008216036688098537, 0.9999995983018248, -0.0003582786627913504, 0.6155414900813644], [0.8846315879053868, 0.0008938785944482394, 0.4662897754198051, 0.00553131102999771]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.5113634489291824, -0.0014168865659218322, -0.8593633780489548, 0.2712828269742965], [0.0005773295791370517, 0.9999989815426906, -0.0013052218732819908, 0.5518496113667135], [0.8593643521753788, 0.00017130686136448896, 0.511363746137865, 0.007423400880000486]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.5547237560848232, -0.00351876190508118, -0.8320271466423442, 0.30429035294228135], [0.0021656525461590747, 0.9999937761548116, -0.0027852469711159133, 0.5436462729749949], [0.8320317688551291, -0.0002568390471581661, 0.554727923985722, 0.006111145020000208]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.5972097502057269, -0.0024623101401276336, -0.8020813246099096, 0.3352871920423177], [0.0019964796322618212, 0.9999967535117493, -0.0015833619420205862, 0.5259895444423849], [0.8020826193904785, -0.0006557398381218977, 0.5972127273233327, 0.003105163569998126]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.6423149055590927, 3.292216543392028e-05, -0.7664408398648552, 0.4022666827517005], [0.0010919363913493838, 0.9999989449063704, 0.0009580506577827254, 0.5632243604391579], [0.7664400627391101, -0.0014522748626393592, 0.6423141919078171, 0.0013504028299990978]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.680956425554169, 0.0027524299985716544, -0.7323187629888996, 0.3973265335408873], [-0.000377249898351687, 0.9999941226123369, 0.0034077005878779126, 0.4948003334954346], [0.732323838324961, -0.0020442284327815883, 0.6809534616632116, 0.005218505860000278]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.7196548498195517, 0.0047127252847601565, -0.6943159852340928, 0.4677216792424464], [-0.001704145869663372, 0.9999859418891491, 0.005021146375691, 0.5296964403622545], [0.6943298877464901, -0.0024302766224419585, 0.7196527640032274, 0.004814147950000347]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.7495637337245978, 0.007353539065986389, -0.661891331373999, 0.4567497907012573], [-0.0036256680561342664, 0.999968901374835, 0.007003628656091256, 0.4617838714060987], [0.6619222489205109, -0.0028498677882854598, 0.7495670848146965, 0.005310058600002776]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.7740499610654182, 0.010749407678368015, -0.6330332597969784, 0.48229414792835024], [-0.006403861427384654, 0.9999376382376942, 0.009149327540362627, 0.445518909565495], [0.6330921325790136, -0.0030281793517270127, 0.7740705276629323, 0.005134582520000208]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.7960185230000634, 0.013962775458084208, -0.6051111897348326, 0.5582956363169447], [-0.009644236249315041, 0.9998995600029664, 0.01038550013439527, 0.47708375971825695], [0.6051954227751272, -0.002431215206691457, 0.7960732312071885, 0.001602172849999306]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8122218349658707, 0.015442034819822755, -0.5831442654826481, 0.5286791689088972], [-0.011358850566100177, 0.9998787007987884, 0.01065646295653735, 0.4238493881663844], [0.5832380880210849, -0.002031563326708946, 0.8122987168720377, -0.001747131350001041]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8254302317721969, 0.015560740256213129, -0.5642896382525343, 0.5493317176329252], [-0.011587325218741756, 0.9998764382576032, 0.010622716769478685, 0.41997497250971044], [0.5643852109780805, -0.00222970400908294, 0.8255085475325251, -0.0020065307599992366]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8366818616638543, 0.01657606510743705, -0.5474383037642334, 0.628460999165715], [-0.012464971784891825, 0.9998593118249317, 0.011224127377032858, 0.451158286505213], [0.5475473375344901, -0.002567220778977876, 0.8367707706034928, 0.0004959106399979873]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.84411859456582, 0.01903611265668283, -0.5358184624694702, 0.591057524276687], [-0.0147963817664132, 0.9998159662422875, 0.012210681128568131, 0.40646929944976057], [0.5359522976859484, -0.0023790884647474867, 0.8442449138391238, -0.007881164549999653]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.848941174556127, 0.021685665508669988, -0.5280422464677513, 0.6114925821734323], [-0.0176044690986723, 0.9997636634935375, 0.0127553841860848, 0.40354916560794585], [0.5281940598028505, -0.0015326674221144488, 0.8491223033930718, -0.006202697749998265]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8520410000287664, 0.0237332074076524, -0.5229367735550112, 0.7579417463443819], [-0.01969758365690208, 0.9997178150459128, 0.013277630733884854, 0.48796985535213816], [0.5231043294296647, -0.001012494924141639, 0.8522680537166516, -0.011131286619999514]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8531206824793943, 0.02577167238078298, -0.5210766949582278, 0.584374538579711], [-0.021595389007652475, 0.9996675635086683, 0.014085511785194798, 0.37354226931997614], [0.5212664772450849, -0.0007637874968121422, 0.853393623323469, -0.002380371100002776]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8537074391069852, 0.02748215212459955, -0.5200272490245041, 0.6638399206503895], [-0.02313857390068956, 0.99962209075721, 0.014841902439598516, 0.42063370411314877], [0.5202386133412586, -0.0006379535912595821, 0.8540207129829931, -0.0032806396399962523]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8538874536771214, 0.02832579100935706, -0.5196863150175267, 0.6804308436700122], [-0.02372624285542953, 0.9995983349496985, 0.015499489209499557, 0.42931256947651675], [0.5199166104797643, -0.0009046156556465028, 0.8542165415266486, -0.010520935060000625]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.853649482186886, 0.02956205027571683, -0.5200083141119548, 0.7641485208724775], [-0.024415907942190392, 0.9995616727229619, 0.01674293470790133, 0.48351045594696285], [0.5202753357611909, -0.0015961224171576996, 0.8539970886319284, -0.00867462159000354]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8531126238290279, 0.030676506320313306, -0.5208241574884285, 0.7115851262786432], [-0.024984570743840494, 0.9995267226295319, 0.0179471996203533, 0.4471907676197912], [0.5211282205832818, -0.002298414550632173, 0.8534753042720428, -0.010627746579999098]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.852689021765245, 0.03099483127489949, -0.521498564327142, 0.7226984412660872], [-0.025617365182177873, 0.9995182975170238, 0.0175192331394212, 0.45637931026685163], [0.521790362849059, -0.001579038603380449, 0.8530722852577831, -0.006156921379997016]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.852215248508038, 0.03011538172734744, -0.5223238784449732, 0.8096252295901339], [-0.025806143349303205, 0.9995463982355616, 0.01552548677985246, 0.5121081207344368], [0.5225545073729804, 0.00024810830761477624, 0.8526058440255084, -0.010101318360000278]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8517083011963757, 0.030990604144510794, -0.5230989888424007, 0.7487836018412356], [-0.0267217417969466, 0.9995194958466751, 0.015707512143739256, 0.47703381464978295], [0.5233344228966036, 0.0005998976301248779, 0.8521271747423106, -0.0080184936600034]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8510949314859989, 0.03262806802419813, -0.5239969721056135, 0.761252215438465], [-0.027207703310443174, 0.9994669582645295, 0.01804273310837927, 0.48616674132277526], [0.5243063593734237, -0.0010993245460761138, 0.8515289971610648, 0.0015716552800029149]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8506531812734386, 0.03512236716754652, -0.5245527471226571, 0.8506554947957724], [-0.02827931752387335, 0.9993782830368417, 0.021055345989037445, 0.5421451609483232], [0.5249661373743665, -0.0030768033544859735, 0.8511175523341976, -0.0028457641599999306]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8501906072703621, 0.03404793165043632, -0.5253728863003688, 0.783892389777693], [-0.027623905557464846, 0.9994169539160918, 0.020066690480320632, 0.5006946609143705], [0.5257497990023441, -0.002547660771756089, 0.8506354438145561, -0.009956359870002984]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8498548813020717, 0.033014125918094696, -0.5259816995076024, 0.7962635257628456], [-0.027687012981106936, 0.9994546170287918, 0.01799716122101558, 0.502514460447287], [0.5262889985922427, -0.0007321131711687653, 0.8503054474546655, -0.024230957029999445]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8490821645927848, 0.02956997433897507, -0.5274325496099225, 0.8842800303369122], [-0.025892291157336496, 0.9995616373620564, 0.014356962516785029, 0.5681929921496495], [0.5276258778993452, 0.001466196329627129, 0.8494755930803829, -0.015647888179998404]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8482853622221981, 0.026907490457975632, -0.5288553027027413, 0.8121765647219241], [-0.02414532579628707, 0.9996348544852508, 0.012130990909344113, 0.5256667406885674], [0.5289886080831471, 0.0024788415652045423, 0.8486253047504235, -0.006622314449998612]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8471608728807409, 0.024827478796701906, -0.5307561132540446, 0.9028502734744617], [-0.021614067537910855, 0.9996911649060944, 0.012264048807895356, 0.5893620693687819], [0.5308966825517066, 0.0010821761848833424, 0.8474358626765197, 0.0008010864199974321]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8460181101626083, 0.024692892956944913, -0.532582029657691, 0.8291105966338035], [-0.02032695712688799, 0.999694511754633, 0.014060511428388522, 0.5436576195284037], [0.5327665268115578, -0.001069675223162143, 0.8462615929510606, 0.0019302368200015962]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8447113461654667, 0.02468268397081466, -0.534652697338489, 0.8327564978135105], [-0.019167254885131282, 0.9996903524063794, 0.015868700191802743, 0.547508676586621], [0.5348788255291973, -0.003156646576004125, 0.8449228826247402, 0.0037918090799990978]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8432164407381366, 0.02612086137422647, -0.5369392280975352, 0.9195185897146326], [-0.019541665549272683, 0.9996480403437031, 0.017942094207600453, 0.6104844270198904], [0.5372189101069218, -0.004636382001354518, 0.8434301077063046, -0.0005645751899976403]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8415629603952339, 0.028359972034332243, -0.5394140299223054, 0.8386568843443862], [-0.020707468007297423, 0.9995805448229529, 0.020246856056568986, 0.5636010010439086], [0.53976197018643, -0.005869105354358857, 0.8417972256682739, -0.0013427734400011104]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8399524177176103, 0.02931544760866207, -0.5418676411282048, 0.8408579718117064], [-0.021611703199173948, 0.9995546774716673, 0.020576224856420685, 0.5676548386209884], [0.5422295365019985, -0.005572367182352474, 0.8402119247361424, -0.0021820068400018044]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8380728788160052, 0.03047130826088156, -0.5447066634124496, 0.9272449875362074], [-0.023842059631459387, 0.9995307391835891, 0.019231682704270163, 0.6286484980828654], [0.5450370684509296, -0.003130622937710771, 0.8384061028012847, -0.0029373168899979873]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8363740852847557, 0.031906228134473504, -0.5472297342710092, 0.8443716086278109], [-0.025694800091234957, 0.9994891852351492, 0.01900383767162075, 0.577730256367425], [0.5475565420231593, -0.0018333587234285798, 0.8367666772066341, -0.000770568850001041]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8349207763275909, 0.0326023643474895, -0.5494036613415374, 0.8463361473461253], [-0.024906391343142317, 0.9994594366433874, 0.02145940760471188, 0.5873710788298647], [0.5498063012796374, -0.00423324266212869, 0.8352814559953838, -0.0009231567400007634]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8335183859212943, 0.0378663607144306, -0.5511925607783589, 0.9378111338729268], [-0.026214456055193663, 0.9992354723284139, 0.029004708830497206, 0.6471853171777616], [0.5518694615802641, -0.009726744926039196, 0.8338737840994003, 0.0022811889700022903]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8325397006009523, 0.040885330207043304, -0.5524545562280554, 0.8559618470564436], [-0.026670369141787026, 0.9990745078285382, 0.03374639561501373, 0.5941214679787703], [0.5533229963891954, -0.01336104715302045, 0.8328596184747207, -0.0039291381900028455]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8319605558051044, 0.04055565036499848, -0.5533505876096401, 0.8579026055562226], [-0.026830872586478087, 0.9990989378104209, 0.032884901434197984, 0.5952926581783451], [0.5541856528824164, -0.012512061762984396, 0.8322990510926522, -0.008590698239999028]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8314311051486982, 0.03716850627334935, -0.5543832785470918, 0.9462552997238706], [-0.02840524745691584, 0.9992987118567221, 0.024397262108838653, 0.6557810901402918], [0.55490130591676, -0.004537248384647739, 0.8319038129910035, -0.021026611330000833]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8312885404976489, 0.0326525841750949, -0.5548812225909047, 0.8628882218953138], [-0.02681169643562937, 0.9994665675409258, 0.01864707221532945, 0.6004012241277951], [0.555194106030974, -0.0006237905484972566, 0.8317205753820325, -0.007064819329997363]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8313099460566666, 0.03167526595424511, -0.5549058038207836, 0.955801185402523], [-0.025783859344163284, 0.9994977020292857, 0.018426509042618937, 0.6620008896025623], [0.5552107403361201, -0.0010105270432572775, 0.8317090913597809, 0.0021057128899997224]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8316597067302985, 0.03247842318178986, -0.5543349927876629, 0.8723182361016383], [-0.02524196552591911, 0.9994672713341877, 0.020688564671852303, 0.6035519468706916], [0.5547116146049783, -0.0032133408499066987, 0.8320364770026133, 0.005889892580000833]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8321249035080269, 0.033159384889913594, -0.5535960622651495, 0.8752931083630031], [-0.024803832206585493, 0.9994372723333552, 0.02258115538962321, 0.605816795913151], [0.5540333156675907, -0.005059037911038754, 0.8324791236216019, 0.0014190673799987508]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8325865744959182, 0.033555662308869444, -0.5528775755048907, 0.9676527742201394], [-0.02527426394961556, 0.9994251289728817, 0.022596972349054337, 0.6671848726686377], [0.5533179985785373, -0.004840362026944018, 0.8329560392628713, -0.004989624030002915]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8328638725736508, 0.033890712536200275, -0.552439308309438, 0.8834570138050162], [-0.025884576838272468, 0.9994164530804789, 0.022287709481652065, 0.6069562843673071], [0.5528722804079846, -0.0042629703052674715, 0.833255104179177, -0.004714965819999861]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8332191142566113, 0.03492470015472244, -0.5518389012714949, 0.8881588611837771], [-0.02636851734379358, 0.9993775630780517, 0.02343475430348462, 0.6120187986114826], [0.552313868131625, -0.0049751115844133605, 0.8336214004775816, -0.004623413079997363]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8335971124323563, 0.03625959335421541, -0.5511815454405422, 0.9846194995042195], [-0.02699964285494903, 0.999325101727483, 0.02490703400770696, 0.6762873195084133], [0.5517126728924601, -0.005880726752945525, 0.8340135152518301, -0.00048828125]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8340742784404083, 0.03621051975091014, -0.5504624385945704, 0.9025516915752795], [-0.026897370625555264, 0.9993259858887761, 0.024982101209811185, 0.6173481647281073], [0.550996034012536, -0.006030935814173399, 0.8344860683772147, -0.004730224610000278]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8344458479784654, 0.04011922297941469, -0.5496276691898142, 0.9075205361347387], [-0.02850072520771591, 0.999153584520016, 0.02966181389324493, 0.6221097882299769], [0.5503524647479414, -0.009086390280591912, 0.8348829870452115, -0.003425598150002429]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.8347921152957477, 0.046972427904774024, -0.5485578504194263, 1.0059278286681634], [-0.031162225946353764, 0.998787817144419, 0.03810265079958457, 0.6881030034235682], [0.5496826720155178, -0.014713508779944118, 0.8352439600172294, -0.0052108764599978485]]]
