[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[0.10081882355294866, 0.06150655957890561, -0.9930017663358741, 0.0], [-0.0052364924760019025, 0.9981061986640738, 0.06129107059679327, 0.0], [0.9948910211495268, -0.0009794473537950168, 0.1009499713666773, 0.0]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.17116266027746876, 0.05254179592837209, -0.9838407916971939, -0.024941796430327588], [0.0094284289816839, 0.9986186339245361, 0.051690702313187634, 0.2833482760003716], [0.9851976697362196, -0.0004285549142647503, -0.17142160857665611, -0.04833221436000201]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.2097484441890225, 0.05000042140903903, -0.9764760867626011, -0.03089730618974923], [0.01119460804245248, 0.9987489450855692, 0.048736284647461374, 0.31833392705929964], [0.9776912963257167, -0.0007089071737767752, -0.21004577248675727, -0.05935668944999861]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.25423839037121493, 0.04716920173335297, -0.9659906351871596, -0.0523256980469208], [0.01289380520617776, 0.9988864923963695, 0.045381990870639655, 0.33178153478818684], [0.9670556295522812, -0.0009174507703025621, -0.25456348448928257, -0.04286193848000153]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.2957533733915175, 0.04496866057771036, -0.9542053037441075, -0.06079113470650747], [0.014284445357721198, 0.9989878815537789, 0.04265169550574958, 0.3209775301562044], [0.955157524572968, -0.0010159106946871974, -0.29609638832160806, -0.04507446288999972]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.3387452866027363, 0.04346986044548576, -0.9398733968132515, -0.07645096015478697], [0.015830915052722588, 0.999054066079716, 0.04050129847523052, 0.31189354873348724], [0.9407449244790128, -0.0011594319454894884, -0.33911302361386864, -0.03210449217999667]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.3872045577160244, 0.04243484929685953, -0.921016782718475, -0.09870498318630098], [0.017834847993421707, 0.9990981018175366, 0.03853441502925208, 0.3539446051783693], [0.921821321450632, -0.0015054931909270343, -0.38761215771601204, -0.03990936280000312]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.43121811175925573, 0.043877288964362535, -0.9011801837612275, -0.10691522623996218], [0.019994802418719104, 0.9990362435676212, 0.03907418475839253, 0.32466996625477174], [0.9020261348580862, -0.001169423547924404, -0.43167984025380096, -0.037818908689999375]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.4749945551221589, 0.0475958473072277, -0.8787006361232531, -0.12393962475100245], [0.022347385675522177, 0.9988666226463815, 0.042024570390200314, 0.3227289215746987], [0.8797049317571045, 0.0003247801079200384, -0.47551984980661915, -0.03447723389000146]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.5229019231882942, 0.046221178156562966, -0.8511387556772412, -0.15811809090198342], [0.022920381092917795, 0.9989301125244948, 0.040165736920360226, 0.35224471585748074], [0.8520846406646106, 0.0014943164388572198, -0.5234018839876695, -0.04179382323999903]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.5660960232782014, 0.04423436505545074, -0.8231516344980111, -0.16398840813540608], [0.022879895016506946, 0.9990176673101969, 0.03795010943497343, 0.3094219135764089], [0.8240217247334197, 0.0026497830541304165, -0.5665520062775582, -0.029769897459999584]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.6121699992849441, 0.04204223086172458, -0.7896077145010939, -0.2009547330469091], [0.021958766055266123, 0.9991042807214221, 0.03617248729987836, 0.3484152390649557], [0.7904212197106057, 0.004804900446338303, -0.6125448623267516, -0.04602813721000132]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.6528524567191265, 0.04303984672071402, -0.7562613578321046, -0.2003280787102175], [0.02285198073037167, 0.9990491246642285, 0.03712995400397621, 0.31286618452321835], [0.7571403150886233, 0.006958311713060066, -0.6532152211680344, -0.04087829588999625]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.6925070698077734, 0.045370264506239294, -0.7199829840800999, -0.23077505340867474], [0.02451528845454529, 0.9989239937737714, 0.03936820157244446, 0.2956701896047658], [0.7209944236249278, 0.009612167377447356, -0.6928741930105825, -0.023834228520001943]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.7346029739293266, 0.04651525434246126, -0.6769008803419044, -0.2839430219290287], [0.02646522864997297, 0.9988524193509352, 0.03991786604126392, 0.29997241363723653], [0.6779808716820067, 0.01140944653520846, -0.7349909946135847, -0.00887298584000007]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.7708389378957299, 0.04684757104607702, -0.6353051525927251, -0.28446955741309127], [0.028426770056047927, 0.9988284170670854, 0.03916263529745172, 0.26101023347354557], [0.6363955142582037, 0.012128410709709669, -0.7712675612818765, -0.009529113770000208]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.8045743022989555, 0.044622192373778465, -0.5921731605095811, -0.31397357427982014], [0.029154431464584685, 0.9989385665583932, 0.03566173535092613, 0.25410144624936326], [0.5931359129290061, 0.011428044015498295, -0.8050212348775988, -0.009483337399998959]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.8379829510169483, 0.04105851193356862, -0.5441495864215353, -0.37146188485521975], [0.029073744018419157, 0.9991083524095018, 0.0306140091187398, 0.2645026695753241], [0.5449213624126681, 0.00983355192043297, -0.8384294902035292, -0.011543273930001874]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.8649815797166751, 0.03763968988020773, -0.5003899684211975, -0.3564605213004038], [0.028334815345852124, 0.9992554720980563, 0.02618472305385428, 0.2302111231344494], [0.5010029989832014, 0.008470845755435108, -0.8654040904583395, -0.013992309569999861]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.8911551883252371, 0.03571163991176477, -0.4522909562392594, -0.4168116768596282], [0.02882108948355802, 0.9993398402986711, 0.022118507924522683, 0.23883081190636932], [0.4527822601670608, 0.006675504972575542, -0.8915961319517762, -0.01655578612999875]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9118609538896841, 0.03596965386704384, -0.40892026701067347, -0.39728777586539116], [0.0302684799749152, 0.999333454735291, 0.02040748310880552, 0.20646985592002168], [0.4093817532467753, 0.006231392100733472, -0.9123419040365751, -0.015449523930001874]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9301767846727464, 0.036974671532785955, -0.36524515454816603, -0.4093721783277997], [0.03247635636481382, 0.9993021305712404, 0.018453674784307546, 0.2020378191283191], [0.365672579684527, 0.005303348076635993, -0.9307284453405522, -0.022911071769996738]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9459073457558005, 0.03929249567072268, -0.3220487432504321, -0.4257213839222319], [0.03509601131690246, 0.9992065611043435, 0.018828654643275777, 0.18852502799508974], [0.32253304208229633, 0.006507536400062238, -0.9465358359487196, -0.02437591553000118]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9602169738884625, 0.0386340043517026, -0.27656965987656024, -0.490438905614456], [0.034350080200377185, 0.99920328222694, 0.02031927107791631, 0.18422068972255434], [0.27713432672029503, 0.010010718988305274, -0.9607790331073145, -0.01965332030999889]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9705072797381632, 0.03662710428244302, -0.23827311054148312, -0.46411138092889437], [0.032739857725451925, 0.9992586894670271, 0.02025273415509121, 0.14717041171195874], [0.2388382751808176, 0.011854398193188717, -0.9709869986524687, -0.021560668950002082]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9783891992771727, 0.03444900767141193, -0.2038819281060186, -0.4932586875318496], [0.03133971261568394, 0.9993382959864063, 0.018460568467738598, 0.1301197998440556], [0.2043829668806554, 0.011672019766978034, -0.9788214172174718, -0.002990722649997224]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9847813448691307, 0.031805626779014835, -0.17086282481259754, -0.5531609111621206], [0.029547378229870816, 0.9994393800262249, 0.015744144706407132, 0.13703926575889736], [0.17126778809071871, 0.010455991487627844, -0.9851690296616735, -0.016998291020001943]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9890520145154126, 0.030033261562788523, -0.14447877277615995, -0.51424444280563], [0.02835597417309138, 0.9995046178495564, 0.01365494877717571, 0.1104569522981066], [0.14481730321926004, 0.009408618246769673, -0.9894136781907694, -0.018493652339998334]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9924443681854218, 0.03102223515009278, -0.11870887491393009, -0.5801062010675777], [0.029847826706396175, 0.9994864585975765, 0.011658744399807026, 0.1095017797361248], [0.1190095933021523, 0.008027453292759563, -0.9928606532115616, -0.019836425790003887]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9946153300199208, 0.03354287561073323, -0.09805723219185303, -0.540197922250926], [0.03259326828100377, 0.9994051499280734, 0.011270543909121323, 0.08663982219830711], [0.09837694929263976, 0.008013850073952968, -0.9951169549630161, -0.01615142821999882]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.996244897005028, 0.03400626908075185, -0.07962210029036197, -0.5517594565826768], [0.033269005930118535, 0.999390556885188, 0.010568256863620973, 0.07501212465415283], [0.07993296213617195, 0.007879623843892214, -0.9967690971795906, -0.015960693360000278]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9975181264783896, 0.032114111758762894, -0.06265996467433851, -0.6121525282603785], [0.031629923810642446, 0.9994617476839889, 0.00870418498191728, 0.08768509379221963], [0.06290576497250962, 0.006700652387056586, -0.9979969769447257, -0.04061889647999806]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9983342708286643, 0.029277279543462046, -0.04971443041545361, -0.5692537831704073], [0.02892783916082886, 0.9995515811412805, 0.007734129521240023, 0.05017085666701644], [0.04991857179932351, 0.0062831155090511456, -0.9987335273480188, -0.0650558471700009]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9988803035212077, 0.027873964416163542, -0.038225401830542155, -0.6226670545478814], [0.027608087415208156, 0.9995909431392956, 0.007465916096999696, 0.04904226978789293], [0.038417870147292026, 0.00640222630181586, -0.9992412515262398, -0.047424316410001666]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9991493401939192, 0.027408865852579123, -0.03081152483619194, -0.5888699819024757], [0.027182566324936156, 0.9996005224085959, 0.00773974731194386, 0.024335594718459905], [0.031011354018268815, 0.0068956271025641626, -0.9994952457359745, -0.024398803709999584]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9992609289139947, 0.02817666287895136, -0.02614711484937678, -0.5852723921758077], [0.02793961818680039, 0.9995655332757842, 0.009387354402214939, 0.021842380086059595], [0.02640025911835693, 0.00864987607442417, -0.9996140284941888, 0.006813049320001596]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9993194615691305, 0.029135375569544316, -0.022621751028698817, -0.6592804713698289], [0.02886137135496886, 0.9995071779850296, 0.012345946699735499, 0.02059977757524553], [0.022970306325633065, 0.011684650051401938, -0.9996678618323602, 0.025939941410001666]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9994198858703631, 0.02773079567197636, -0.01977105708527437, -0.61040386109679], [0.02746697301798586, 0.9995316439444578, 0.013492892459316208, 0.001771746610504045], [0.02013596583477726, 0.0129420139502526, -0.9997134825312761, 0.05211639403999868]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.999480701746052, 0.02696533889685595, -0.017640786133198527, -0.6251911686397789], [0.026745488305413668, 0.9995630894332683, 0.012582094337792754, 0.006853392553747106], [0.01797235912518227, 0.012103749038948364, -0.9997652192223321, 0.02738189696999882]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.999523006342563, 0.027157502849011382, -0.014704755384934553, -0.6972038949341556], [0.026990680198737713, 0.9995703725472646, 0.011426876569388896, 0.0053824252433622875], [0.015008763251323907, 0.011024534671745547, -0.9998265832937916, 0.047340393070001596]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9995478540762684, 0.027402710462616737, -0.01237654518953836, -0.6442177367674855], [0.027285434873941177, 0.999582091147413, 0.009547151465477417, 0.0152884311069329], [0.012632990749090434, 0.009205135342125517, -0.999877829051163, 0.05039978026999847]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.999580194326628, 0.026563698618698506, -0.011567412227259035, -0.6538082861244], [0.02646206820317, 0.9996106236933999, 0.008852115323621366, 0.021765295288485975], [0.011798053074603706, 0.008542301504095256, -0.9998939118869871, 0.08553314209000007]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9996183939124222, 0.02498987353270513, -0.01177169370858785, -0.7306292622665602], [0.02486363579966855, 0.9996330421773528, 0.010750841923871664, 0.025857397054071217], [0.012036036173543336, 0.01045405223203135, -0.999872915237311, 0.11711883545000035]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9996299336885152, 0.024423817510254936, -0.011978013696799185, -0.6742377029753498], [0.024265783125927018, 0.9996188388331875, 0.013166199872232739, 0.025924916792481132], [0.01229501700610537, 0.012870671622563836, -0.9998415766354206, 0.07930755614999896]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9996568490357399, 0.02303903678603336, -0.012465430594561662, -0.7510032339594673], [0.02286213816874099, 0.9996384526559224, 0.014152265190653955, 0.030196662572475323], [0.01278697830957059, 0.013862422430621597, -0.999822147399259, 0.1331634521500007]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9996610575872804, 0.02251047754002726, -0.013078545194318062, -0.6922931243270234], [0.022360147814284585, 0.9996835016098801, 0.011529110925492586, 0.02839377063711548], [0.013333931648363733, 0.011232765017078237, -0.9998480040770537, 0.08961486817000264]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9996531797267402, 0.022691759768644144, -0.013364292005938758, -0.7021296372331213], [0.02258800772863882, 0.9997139300838105, 0.007863835147889294, 0.03688431609329315], [0.013538913142080809, 0.0075592350793165005, -0.9998797706704277, 0.1165847778299991]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.999586209849, 0.025007142066307015, -0.014214497014894916, -0.7833827726158636], [0.024953854108617914, 0.999680942164367, 0.0039139543289781805, 0.0345902115009292], [0.014307838580188527, 0.003557628288488313, -0.999891308611153, 0.06882476805999715]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9995767127390931, 0.024960391978704453, -0.01494570781120487, -0.727525544426614], [0.024899606312166776, 0.9996809672763364, 0.004239489467807687, 0.026287875300125368], [0.015046758960240847, 0.003865552705367537, -0.9998793189915843, 0.09636688233000257]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9995671329332039, 0.02515448274657232, -0.01525774417949956, -0.7370781653888743], [0.025028392265095976, 0.9996514535124449, 0.008399468499895436, 0.025290990164814887], [0.015463710431818777, 0.00801395584019824, -0.9998483135813513, 0.06341552733999833]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9995352219900733, 0.02651295854152631, -0.015046695006887052, -0.8148464680020184], [0.02632584630113613, 0.9995752571807868, 0.012500201938097122, 0.04399388182883013], [0.015371721366975458, 0.012098275139025269, -0.9998086526535348, 0.1225357055700016]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9994861574558952, 0.028672518590391376, -0.014328563491613357, -0.7522806327835146], [0.0284710638524179, 0.999495571653917, 0.014071274545016142, 0.03312847650388855], [0.014724794639012015, 0.013656094679421985, -0.9997983254141534, 0.06833648680999715]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9993521115937214, 0.03320083048869983, -0.013894671929590976, -0.7598905038602138], [0.033013606303506506, 0.9993638079015927, 0.013493748747679828, 0.03420856469185332], [0.014333835913928233, 0.013026293075509069, -0.9998124108235021, 0.05107879639000146]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9992585012711811, 0.036208936635999216, -0.01309047535283508, -0.848315463479173], [0.03606389637672428, 0.9992872691858892, 0.011151189225245304, 0.030201223798424236], [0.0134849180717527, 0.010670827085963258, -0.9998521342848149, 0.046936035160001666]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9992336812892147, 0.03708120565121017, -0.012531335310204983, -0.7768120244763388], [0.03698552503783999, 0.9992854944032624, 0.007782776683335585, 0.018335261278605623], [0.012810976343723456, 0.007313334580068127, -0.9998911910915309, 0.029754638669999167]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.999235286811832, 0.03715985263887922, -0.012164988365489592, -0.8546508494923296], [0.03712166733067377, 0.9993051384958588, 0.0033499239339420768, 0.04293993355176613], [0.01228101806311283, 0.0028957775517452103, -0.9999203923651644, -0.009574890140001457]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9991479389056437, 0.03959292048853738, -0.011653189597383515, -0.7833039515561063], [0.039592957736445465, 0.9992158655158679, 0.00022759405782447466, 0.03515072301947804], [0.011653063043005184, -0.00023398410944149578, -0.9999320733795632, -0.007385253899997224]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9990515747970697, 0.04207063534639464, -0.011225530590821445, -0.7888395939102056], [0.042081935686322576, 0.9991138645319092, -0.0007722622650542233, 0.03627619584033803], [0.011183093685871903, -0.0012439218884265685, -0.9999366935331199, -0.002304077150000694]]]
