[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9751072821787949, 0.010078461985930532, 0.22150443075903042, 0.0], [0.014788635634751498, 0.9996982039852688, 0.01961624848666514, 0.0], [-0.2212398799899026, 0.022403695066354288, -0.9749620453891665, 0.0]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9816212143598254, 0.01741197744724396, 0.19004371749710167, -0.6752324470921901], [0.022175649633061133, 0.9994902182314492, 0.0229683308710435, -0.12841468301520903], [-0.18954691261556658, 0.026760543735632164, -0.981506923672411, -0.007209777829999098]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9816938701112364, 0.016378956171034974, 0.18976004632369317, -0.6192565628419585], [0.020928956474246883, 0.9995389175076109, 0.021998435594663565, -0.120340933707979], [-0.18931223987614204, 0.0255672091253777, -0.9815840227156396, -0.004089355470000555]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9815170180168559, 0.016783978713344118, 0.19063746064677037, -0.618280832040475], [0.020899655096786665, 0.9995894600719363, 0.01959887062895376, -0.11988809826240712], [-0.19023024932994823, 0.023220882232273577, -0.9814648454571465, -0.011833190920000902]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9812693691296372, 0.017362541422729937, 0.19185663231503794, -0.6818113933168386], [0.020793265506033547, 0.9996576316856342, 0.015882679945914017, -0.13342113472619987], [-0.1915151829947675, 0.019574513225435027, -0.9812944375234519, -0.0146484375]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9811481310113933, 0.015443113565149005, 0.1926391841144053, -0.6196940027251222], [0.018496833101788693, 0.9997300055301555, 0.01406354179714274, -0.12301290318840592], [-0.19236998772691755, 0.01736163258709611, -0.9811688751361085, -0.015365600590001804]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9809894573699479, 0.010225899608986512, 0.1937914226848081, -0.6838780911598243], [0.013504172793530611, 0.9997870690736571, 0.015603007090584544, -0.13898865358593226], [-0.1935906037135519, 0.017923378316971758, -0.9809186666913466, -0.009040832520000208]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9808973002675938, 0.009864414804963742, 0.19427603982041017, -0.6221824082325509], [0.013580409826519629, 0.9997492493445407, 0.01780480002615089, -0.12501412743960635], [-0.1940516910431078, 0.02010302851769021, -0.9807853024223635, -0.0034713745099992366]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9806598050556441, 0.010674127001151511, 0.19542878437167155, -0.6231127857926944], [0.014974858339426082, 0.9996768307576162, 0.020542338331425252, -0.12239844258636709], [-0.1951463562712359, 0.023071563864894597, -0.9805027295091472, -0.005470275880000486]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.980582106085288, 0.010318703081038764, 0.19583732430787157, -0.6867416534873041], [0.01564749602643672, 0.9995476767134543, 0.02568263703046351, -0.13764927657717388], [-0.19548373101985686, 0.028248298063091336, -0.9803000278297941, -0.006462097170000902]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9806962474236444, 0.010638897791214191, 0.19524775067326713, -0.6222777207214618], [0.016227100093346842, 0.9995025319617488, 0.027043850033122232, -0.12711746434852567], [-0.19486290440138343, 0.029690107036546707, -0.980381020844659, -0.008102416989999028]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9806139629619385, 0.013567523371296434, 0.19547935429004068, -0.6842019349272183], [0.01883402589115141, 0.9995073158380101, 0.025107868388768398, -0.1357694104960569], [-0.1950423931170179, 0.028302789542121145, -0.9803863610798148, -0.00988769530999889]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9805456569505099, 0.016833882987350363, 0.19556798055679037, -0.6212262806885307], [0.020619010742453103, 0.9996371168954079, 0.01733467395248929, -0.12494938822327031], [-0.19520520236790706, 0.021029857550746826, -0.9805369315124748, -0.019462585450000347]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9804121936290703, 0.01940475391462548, 0.19599843394513905, -0.6199602542885433], [0.021878587556542428, 0.9997058695944839, 0.010464306229619656, -0.12974727469650746], [-0.19573772755900923, 0.014547502323401676, -0.9805483732005197, -0.015319824220000555]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9802992282737555, 0.021908464729291435, 0.19629936887082639, -0.6242642894690578], [0.023840674275660223, 0.9996877470897102, 0.007485356957529864, -0.12862246894802673], [-0.1960740811427182, 0.012017798962587159, -0.9805154395582629, -0.010749816889997987]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9801595060712744, 0.023649924707865224, 0.19679436912530698, -0.68912015275343], [0.02639717393586257, 0.9995871174485086, 0.011348296752440586, -0.14371468355992398], [-0.19644472980030564, 0.016317956131021483, -0.9803791064896228, -0.0029067993200015962]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9800856699557594, 0.02484129473450696, 0.1970152015030406, -0.6291414459024577], [0.028567782892204036, 0.9994622735959507, 0.016094888599700714, -0.1309490538003752], [-0.19650944335576911, 0.021402657179103682, -0.9802683127275305, 0.0007171630900018044]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9800687693918978, 0.024627272678680798, 0.19712611370151104, -0.6277884070300278], [0.028675189776877105, 0.9994319488098071, 0.01770630366539736, -0.13369477192610915], [-0.1965780780095055, 0.02300602396419432, -0.9802182318787218, 0.0012893676699974321]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9801649140192559, 0.019518442288246573, 0.19722010986779462, -0.6888558646861835], [0.02314795597635687, 0.9996021656273391, 0.016114670559783655, -0.15547352642732845], [-0.19682711566179403, 0.020360277104550958, -0.9802267827683983, 2.2888190002845477e-05]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9802785011564555, 0.017414888569665006, 0.19685218268172522, -0.6279452863300362], [0.020465305926960702, 0.9996997899982621, 0.013472235551179993, -0.14266607344263454], [-0.19655846820671216, 0.0172351830143089, -0.9803406127681819, -0.00671386719000111]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9802099115353156, 0.019419596646307352, 0.19700611308795346, -0.6914713240827276], [0.021962336491094355, 0.9997012151704814, 0.010730152026635896, -0.1548182424183433], [-0.19673887542572954, 0.01484451591522948, -0.9803435394000726, -0.006263732909999931]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9802667931891331, 0.01994147657122322, 0.19667066807954003, -0.6345452573902992], [0.023088570834493272, 0.9996392499081744, 0.013721805269092897, -0.13629388192761138], [-0.19632608605968244, 0.01799187469892102, -0.9803735820478358, -0.0023803710899983344]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9803629018693067, 0.016557606508439696, 0.19650553759399153, -0.6337893041733327], [0.02081230866281805, 0.999591133612191, 0.019606463526562666, -0.14225228070013393], [-0.19610055697655612, 0.023311183380654847, -0.9803066664482486, 0.00017547606999812615]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9804694172662034, 0.013805259073154464, 0.19618648431427346, -0.6975304835637713], [0.018635084225820695, 0.9995664918349573, 0.022793903497489637, -0.15087942108152294], [-0.19578676012838087, 0.026004676938569875, -0.9803016379338314, -0.007080078130002221]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9803990722457278, 0.013923423957690919, 0.1965293805134761, -0.6291305033814714], [0.018551364088056216, 0.9995918082337183, 0.021727029307240357, -0.13615973319791413], [-0.19614664419813216, 0.02494704746737982, -0.9802571799239584, -0.010299682609996808]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9803218346872614, 0.01613167630049272, 0.19674569742471568, -0.6322890569034149], [0.02052603637435911, 0.9995828748338582, 0.020316450714572627, -0.13460723051582324], [-0.19633589143648733, 0.023955069580681526, -0.9802440371536184, -0.013198852540000416]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9803467938873077, 0.016801465283984664, 0.19656519142306875, -0.6936067623509428], [0.020683483751442702, 0.9996291534120475, 0.017712965551168084, -0.1538902111662013], [-0.19619469211673493, 0.021430501931222225, -0.9803307484579862, -0.014183044440002845]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9803534321986923, 0.017030226847555265, 0.19651238981236008, -0.6319105611704697], [0.02065714249739019, 0.9996517497445987, 0.016421379247940484, -0.13846941045270597], [-0.19616429450867623, 0.020158139946011445, -0.9803638196882984, -0.0107421875]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9804107258461322, 0.01490130942834775, 0.19639948987505243, -0.6315482294117323], [0.018557469171738963, 0.9996868303163987, 0.01678873520822637, -0.13905394922283112], [-0.19608780937070042, 0.020104533550237273, -0.9803802215196548, -0.010063171379997016]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9807512942696412, 0.01235741518330257, 0.19486968229668514, -0.6930335847818306], [0.016125004024931663, 0.9997122534404006, 0.01775935151722543, -0.1554218014453495], [-0.19459414953594945, 0.02055978139727956, -0.980668349828461, -0.006217956550003123]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9810113161840142, 0.01104847199745627, 0.19363555661455747, -0.6311191861416487], [0.01480556572095965, 0.9997289636147335, 0.017966483615141176, -0.13734949946636382], [-0.19338457214211896, 0.020492207697859602, -0.9809090053012447, 0.0001220703200033313]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9812921729454636, 0.013059967453546022, 0.19208099480709376, -0.6914918903494314], [0.01666590579597568, 0.9997136905147525, 0.017169291813395642, -0.14741813188534045], [-0.1918017698040613, 0.020049295436154087, -0.9812288758758293, 0.013763427729998057]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9816184986765663, 0.01326638073095635, 0.19039203291699314, -0.6280248380256328], [0.01647899590896496, 0.9997471393200856, 0.015300330556482774, -0.1310652943239469], [-0.19014091024762766, 0.018156557041648463, -0.9815889025893665, 0.005081176760000972]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9819741848263253, 0.012348010854325837, 0.18861131186282348, -0.6888690162175564], [0.015345577618586263, 0.999777964104782, 0.014440766532601432, -0.14451490564108233], [-0.18839111863945646, 0.01707480947005291, -0.9819456386681167, 0.007255554200000347]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9822985429728448, 0.013337570904343543, 0.18684667959532417, -0.6258884951041375], [0.016145530265492047, 0.9997783171478084, 0.0135143780301667, -0.12751579508041486], [-0.18662500991526348, 0.016291892568629975, -0.9822961263848392, 0.0023269653299990978]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9825064166856737, 0.012382186232853804, 0.18581663713341806, -0.6110705662076964], [0.015215328018769689, 0.9997886091140396, 0.01382862535090244, -0.13466796492677321], [-0.18560612857542896, 0.016413974226533474, -0.9824871228089109, 0.0008163452200022903]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9828348067863619, 0.012343601510302657, 0.184074381897562, -0.6119486108715957], [0.015150615616115738, 0.9997892868212571, 0.01385066077465955, -0.1318231367593973], [-0.18386462796217048, 0.016401751711230015, -0.982814723701846, 0.0021057128899997224]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9832575374195373, 0.009684461345498583, 0.18196380496163192, -0.6695517618979547], [0.012612936183641666, 0.9998087862750415, 0.014943384089820155, -0.14914438242076267], [-0.18178429235908877, 0.016988292900584543, -0.9831916745761374, 0.0020751953099988896]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9835785273020797, 0.008251203999370063, 0.18029198058380977, -0.6102197979221106], [0.011117861562672714, 0.999827245997205, 0.014895345444731844, -0.130192213554234], [-0.18013792988858648, 0.01665520321717596, -0.9835003459182153, -0.0011291503899997224]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9839373911661167, 0.009938745968738309, 0.17823700960739106, -0.6108494462561392], [0.012582293194201826, 0.9998268817593388, 0.013707385212812695, -0.12639032225955485], [-0.1780699193103413, 0.01572983915894189, -0.9838921058717985, -0.0016403198300025679]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9843053985826442, 0.009437527740246494, 0.17622092779012885, -0.6714497769306528], [0.011750211651780924, 0.9998579339401402, 0.012084885729391365, -0.1409671863110552], [-0.17608184133294402, 0.013965851463701495, -0.9842764551413865, 0.002120971680000139]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9846593009500435, 0.009123158393657306, 0.1742493300804796, -0.6144526680993926], [0.011225602328136648, 0.9998755582230291, 0.011083948779940603, -0.12590433790087896], [-0.17412652556386185, 0.012869966942850086, -0.9846391811450262, -0.001113891599999306]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9849567380729382, 0.008992831238788484, 0.17256695254604254, -0.6140953392519616], [0.011097977183815815, 0.9998752626659536, 0.011238060825507485, -0.1257456062894127], [-0.17244436501998242, 0.012984147834993732, -0.9849336794311859, 0.005622863770000208]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9852298502047344, 0.012667340885664576, 0.1707679148448061, -0.6796963969285901], [0.014835727023436638, 0.9998246392578314, 0.011427682907452224, -0.13125494995663603], [-0.17059321050159837, 0.013792360488095375, -0.9852450087784884, 0.004592895510000972]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9855230380202009, 0.013232864593284259, 0.16902435571860452, -0.616257974720736], [0.015568616790730488, 0.9998006494640416, 0.012501180044463382, -0.12262602887137196], [-0.16882523419991735, 0.014951676358740132, -0.9855325908722687, 0.005615234369997779]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9859545764976989, 0.01434542456466812, 0.16639645993019994, -0.6167317881339386], [0.01641766084172022, 0.9998037754431425, 0.011084720209581648, -0.11858387059352052], [-0.16620479384100045, 0.013660871264230467, -0.9859966263129771, -0.0005950927699984732]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9864545691942063, 0.01350427413494554, 0.16347788075443484, -0.6773483531294696], [0.015486635957576097, 0.9998211205311817, 0.01085776434123843, -0.12526829861388825], [-0.16330201169180522, 0.01324241367200854, -0.9864872485022546, 0.013000488279999445]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9869195820410546, 0.013293115741619604, 0.16066434469971916, -0.6171167753515148], [0.015331054883110257, 0.9998168949844793, 0.011451430468103376, -0.11194649567736636], [-0.16048270106176968, 0.013764794857703119, -0.9869426696026695, 0.007148742680001874]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9874078409590906, 0.012983097300122308, 0.15766164656314685, -0.616785347107804], [0.014845807986727114, 0.999833154184771, 0.010642639623367891, -0.11238509497637929], [-0.1574971669514354, 0.012849240344363072, -0.987435840662493, 0.0048828125]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9879317322013399, 0.011513755132062539, 0.15446140602888067, -0.6767812832235967], [0.013440652443641848, 0.999844266491564, 0.011436416651887944, -0.12269421568216117], [-0.15430567511128376, 0.013374460987466337, -0.9879326305076402, 0.006935119630000486]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9884727037149001, 0.011436759955122801, 0.15096660071778753, -0.6179231172988224], [0.013253247628255697, 0.9998513157662429, 0.01103167203178975, -0.10831345905462027], [-0.1508179877795057, 0.012905304422668105, -0.9884773076201088, 0.008811950679998404]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.989032737917409, 0.010724856943085096, 0.14730655372774168, -0.6779395610712977], [0.012445655796212214, 0.999864600961547, 0.010765007933515614, -0.11815383811621272], [-0.147171155391931, 0.012480271934409292, -0.9890323017136736, 0.01606750487999875]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9895147140508592, 0.01014602066507469, 0.1440752891425533, -0.617157106692394], [0.011937095013861962, 0.9998617818245478, 0.011572510931972474, -0.10345761948287716], [-0.14393796038389767, 0.013171010261345479, -0.9894990591451915, 0.01062774659000354]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9900029707283573, 0.008307018126206815, 0.14080167399174662, -0.6143755227869566], [0.010182539596977224, 0.9998687052474472, 0.012605084456262449, -0.10573737490575531], [-0.14067847680574033, 0.013912789678723303, -0.9899575750742919, 0.013763427729998057]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9905431750557826, 0.006887628326758694, 0.1370283873014702, -0.6776176598830539], [0.00903796672627229, 0.9998454926154909, 0.015076672508920703, -0.11372547259370659], [-0.13690337288709903, 0.016172553061247985, -0.9904523789762014, 0.006301879879998751]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9909551447128928, 0.0070205541215664375, 0.13400974959634787, -0.6142000267729999], [0.009446070528052486, 0.9998027251972669, 0.017472333550433154, -0.10157208012505572], [-0.13386064738611106, 0.018580164368075174, -0.9908259708815805, 0.018203735349999306]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9913917431079253, 0.010463174562260475, 0.1305102818765972, -0.610983380308063], [0.0128075109620129, 0.9997711289631116, 0.017136433549114937, -0.0925439375607799], [-0.13030111035746053, 0.018660430592700103, -0.9912988494746213, 0.005844116209999584]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9918557592933808, 0.011303394794860661, 0.12686365130588975, -0.6690804816308685], [0.013209324013874939, 0.9998120299772209, 0.014192197572095588, -0.10415250261549641], [-0.12667938473029988, 0.015752395974595296, -0.9918186303480149, 0.0038986206100020127]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9922982769741382, 0.012130522260182634, 0.12327603150593319, -0.6070637913868472], [0.013690615616694175, 0.9998364606217413, 0.011816050754168696, -0.09222057896713988], [-0.12311253615368563, 0.013412771566099777, -0.9923020714483685, -0.0035324096700009022]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9927137453107515, 0.01258680711671889, 0.11983735710414746, -0.6053107755819239], [0.013754929089306393, 0.9998655608510586, 0.008925365524519798, -0.08856918757915178], [-0.11970890441754364, 0.010508687387330944, -0.9927534163590407, -0.0035629272399972933]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9930675843348091, 0.01427714565590934, 0.11667448759410362, -0.6638709026115082], [0.015357028053580978, 0.9998471096511038, 0.00836175888765674, -0.09467942198386417], [-0.11653726714140938, 0.010095565078475234, -0.9931350084117254, 0.009124755860000278]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9934496051504919, 0.014314517251963551, 0.11337096904487895, -0.6032444254286652], [0.015525900824783194, 0.9998313471798201, 0.00980936288272206, -0.08372636224176576], [-0.11321143241700753, 0.011505294104418478, -0.9935043028480854, 0.006149291989999028]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9938928602588678, 0.01532155668236553, 0.10928052080437545, -0.659999584527184], [0.01647230044361044, 0.9998178969312038, 0.00963515927008926, -0.08968709655798594], [-0.10911299484727705, 0.011376417577322655, -0.9939642506038959, 0.004707336419997432]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9941956751432406, 0.017026048673702856, 0.10623122513195792, -0.5986886544999485], [0.018289297957477545, 0.9997730080362384, 0.010928585562379153, -0.07421679654476293], [-0.10602104086783262, 0.012808047030376468, -0.9942813951918084, 0.00533294678000118]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9945475042700794, 0.015315722744826859, 0.10315372211878639, -0.5955764811677727], [0.016512994832898517, 0.9998057239857334, 0.010762680289414087, -0.0763541715331686], [-0.10296884359749252, 0.012407373701435324, -0.9946071959954985, 0.00341796875]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9949126473686274, 0.010772525976467683, 0.10016374988006166, -0.5934276147835674], [0.012008183787150005, 0.9998589586866052, 0.011741646233446047, -0.07869532843937602], [-0.10002313546416776, 0.012884697055953583, -0.9949016820539067, 0.005363464360002013]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9951966676544717, 0.011456101766752134, 0.09722319898946365, -0.6505662146219695], [0.012531183452645495, 0.9998668280041394, 0.010454458293793975, -0.08352758573791905], [-0.09709048424388032, 0.011622563798506444, -0.9952076938408578, 0.009178161619999514]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.99532310545181, 0.015070482922816363, 0.09541905626361075, -0.5922298645136259], [0.015908608376242656, 0.9998412134028191, 0.008028957635326272, -0.06706685238065586], [-0.09528290472742923, 0.009509391444862415, -0.9954048118936597, 0.005485534670000902]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9956700833403209, 0.015481462485810619, 0.09165920281334991, -0.6480246541150912], [0.016141225853941368, 0.9998488465061016, 0.006461034619180237, -0.07684048942803416], [-0.09154532193952035, 0.007912550771946384, -0.9957694741109867, 0.004760742179996669]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9959793275745275, 0.014351855425665508, 0.08842625905257474, -0.5875787897707687], [0.01490096237684126, 0.9998735560959752, 0.005552759695197176, -0.07204382644773913], [-0.0883353856868029, 0.006848070226672656, -0.9960672485177566, 0.00667572022000229]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.996176956620042, 0.015093235147536715, 0.08604455445879255, -0.5874552003188815], [0.015810655664754827, 0.9998456436943678, 0.007662372533747428, -0.06711679665875978], [-0.08591562294880664, 0.008993499773532726, -0.9962618243690471, 0.012718200679998404]]]
[[[721.5377, 0, 609.5593], [0, 721.5377, 172.854], [0, 0, 1]], [[-0.9964150349868742, 0.014577044586198726, 0.08333419360165552, -0.6460787015903741], [0.015451649930176593, 0.9998320010611577, 0.009859825986109167, -0.07466952133851834], [-0.08317646642254949, 0.0111121296416598, -0.9964728777083124, 0.017997741700000347]]]
