[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.5535000228066752, 0.04720135048063483, -0.8315105274533896, 0.0], [-0.020821413943183653, 0.9988648950958328, 0.04284145266675342, 0.0], [0.8325888501982335, -0.006399520137897114, 0.5538545410733653, 0.0]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6150499537202542, 0.04469131376626354, -0.7872205795725608, 0.8349393985148488], [-0.02081569703242614, 0.9989647531900318, 0.04044908702348042, 1.1232249165624915], [0.7882133348185423, -0.008491664019744828, 0.6153435060650339, -0.019294738770000208]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6175351890187886, 0.04265069269195169, -0.7853860252999322, 0.8341447255606255], [-0.01975983776321994, 0.9990548151098487, 0.03871724702761498, 1.1253137928597385], [0.7862950077007358, -0.00839016202005854, 0.6177942748570733, -0.018966674799997918]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6202606806920079, 0.04107058305774971, -0.7833197911420237, 0.9184944560339673], [-0.019280807258739433, 0.9991248574994468, 0.037118318902687554, 1.2377658511539649], [0.7841587457007276, -0.00791999583375862, 0.6205097382048528, -0.012947082520000208]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6223320225906546, 0.04002944744864144, -0.7817291711297345, 0.8440006062142896], [-0.019154579131566554, 0.9991712657583256, 0.03591495205618403, 1.115221023327739], [0.782518981083857, -0.00737733148651296, 0.6225830219525911, -0.015884399420002637]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6242171511540248, 0.03914502483265069, -0.7802695785662828, 0.9325202268058681], [-0.019275706817760106, 0.9992115750631316, 0.03470843393948276, 1.2356309231514433], [0.7810130570815248, -0.006625352119460689, 0.624479550808082, -0.011528015129997016]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6258283367433068, 0.04017291546094963, -0.7789255611369251, 0.8536929445344742], [-0.019685034344319775, 0.9991680902088349, 0.035715919857850324, 1.1202959953857088], [0.779712377965086, -0.007018858297246791, 0.6260985092429417, -1.525879000041641e-05]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.627231885948943, 0.04154204023514708, -0.7777238713978334, 0.8526217939510153], [-0.020114690997571176, 0.9991074337561447, 0.03714478455023283, 1.1148077862154313], [0.7785727714574947, -0.0076547179120075, 0.6275076452432139, -0.006561279300001388]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6288002700644667, 0.04304856689853818, -0.7763742919847588, 0.9423221686689419], [-0.02071262174253778, 0.9990393032125644, 0.03861939845601269, 1.2209038935198118], [0.7772909414546166, -0.00820314113835714, 0.629087832347805, -5.340575999923658e-05]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6299764207162577, 0.043978828811189745, -0.7753680235590895, 0.8583178996022757], [-0.02128933223382775, 0.9989980468921756, 0.03936580544909683, 1.1071422693969242], [0.7763224031770372, -0.008292461758398739, 0.6302814937814811, 0.001258850100001041]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6311709664805689, 0.043524482997991006, -0.7744216102690719, 0.8616799018113145], [-0.021545178129165805, 0.9990229142171756, 0.038587850010131285, 1.0945115676720087], [0.7753444501454608, -0.007670479044979225, 0.6314920010418609, -0.006111145020000208]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6321356102528715, 0.043383257983722195, -0.7736423354347586, 0.9479704694818122], [-0.021521148162816334, 0.9990292291145879, 0.038437475937768945, 1.2000526146405417], [0.7745588489146475, -0.007648025982582941, 0.6324556089296591, -0.006568908689999375]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6330237543233772, 0.04458463165754456, -0.7728474216055181, 0.8604070586614548], [-0.021349218710424153, 0.9989658639407779, 0.0401424157408294, 1.0892212458391954], [0.7738379270382081, -0.00891141408622607, 0.6333209686850679, -0.002754211430001874]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.63399020809215, 0.04683723535995347, -0.7719214269775835, 0.9457427375027998], [-0.021306917477032485, 0.9988432618786197, 0.043106304264064366, 1.1917603999194644], [0.7730474961546019, -0.010881708667093171, 0.6342548045585349, -0.005783081049997918]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6348521996748748, 0.048529406278152346, -0.7711080218064542, 0.8612990711938435], [-0.02174138891388785, 0.9987523358854021, 0.0449564630675945, 1.0786738601577492], [0.7723276484602037, -0.011775750071351808, 0.6351152140629203, -0.004745483400000694]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6355426739408782, 0.048461255805002316, -0.77054332537884, 0.8601191847295103], [-0.02196992217491437, 0.9987591357121637, 0.04469352694876751, 1.076740822717338], [0.7717530901264386, -0.011475866733895567, 0.6358187417519233, -0.006805419919999167]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6365425718470932, 0.04752030746647271, -0.7697761847476059, 0.9454201639935981], [-0.022422567871738654, 0.9988183336522105, 0.04311803346929106, 1.1770221359669806], [0.7709155483425701, -0.010186105168980344, 0.636855918230459, -0.016174316410001666]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6373735726579505, 0.045250436049878655, -0.7692251470892876, 0.8600916447861896], [-0.021896016015645194, 0.9989347034184556, 0.04062047253448274, 1.0654681870929825], [0.7702437882643929, -0.009047449562053346, 0.6376853850422943, -0.01712799071999882]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6382438264939099, 0.0436711681850091, -0.7685945921041657, 0.8631243406704434], [-0.021608975118308248, 0.9990125722386802, 0.038819231102538876, 1.0594412679734813], [0.7695309416370133, -0.008167593183590617, 0.638557296007836, -0.01684570313000222]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6391716336192041, 0.041291561346936824, -0.7679548357410676, 0.9493197259129504], [-0.021274369599861096, 0.999124798323434, 0.036014421740266644, 1.1644428256878545], [0.7687698120859626, -0.006681641766021125, 0.6394906814712973, -0.006126403810000625]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.639854696458333, 0.04078909712234622, -0.7674126771015438, 0.8670111096785638], [-0.021655827171547692, 0.9991508978250313, 0.03505008594782536, 1.05167541683002], [0.7681907266881908, -0.005808005800418512, 0.6401947160816713, -0.0003204345699998612]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6404198964529083, 0.040547586154422596, -0.7669538770254022, 0.9484090642401012], [-0.02186922782045196, 0.9991632204982404, 0.03456292346029284, 1.1566476083426722], [0.7677135488590672, -0.00536209479910312, 0.6407707506102179, 0.00765228272000229]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6410644010877691, 0.0416466889662573, -0.7663563054846798, 0.8642641709974429], [-0.022041421733846926, 0.9991138061566452, 0.03585774776993353, 1.0444640711825837], [0.7671705217133481, -0.006095543070908073, 0.6414142459976548, 0.016990661619999514]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6424002779906346, 0.04165273361422631, -0.7652365207045583, 0.8550569272628793], [-0.02141720393555429, 0.9991076528250652, 0.03640331635953142, 1.0448874305649882], [0.7660699616961484, -0.006996273926280462, 0.6427191190076814, -0.0006408691399997224]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.644701907085695, 0.0422227530181897, -0.7632671158432235, 0.9378206240400597], [-0.021264817874314328, 0.9990776146424545, 0.03730586336107624, 1.1447690765668728], [0.7641382456864989, -0.007820425046504884, 0.6450051026397015, -0.008552551270000208]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6465176486648112, 0.04257161893042987, -0.7617103040044594, 0.8536473982165286], [-0.021350597085594007, 0.999060415198811, 0.03771523282266723, 1.0306338152456815], [0.7626002110995068, -0.00812059384661219, 0.6468191199914903, -0.01399993897000229]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6475911843242899, 0.04439687241165557, -0.760693483412029, 0.9358708813972488], [-0.022634102972716914, 0.9989814471029648, 0.03903544193021298, 1.123229588440257], [0.761651728395652, -0.008061393435986079, 0.6479364618292338, -0.013336181639999722]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6480370789114998, 0.04561467999420586, -0.7602415703740995, 0.8449664011251042], [-0.023274530808150194, 0.9989247134502851, 0.0400962975089473, 1.0126301450558612], [0.7612530726187653, -0.00828962166155619, 0.6484019136316588, -0.005851745599997571]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.648774945653554, 0.04615258540030349, -0.7595794946897235, 0.8379938406386361], [-0.023589463873060067, 0.9988991940950195, 0.0405454958102891, 1.0028778638090616], [0.760614624554649, -0.008386828792116253, 0.6491494851083239, -0.007080078130002221]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6497288737613258, 0.04582501882014988, -0.7587835384686282, 0.911221576544758], [-0.02325202015895741, 0.9989123179626993, 0.04041688484921335, 1.0898547274884856], [0.7598103277525035, -0.008616766941263006, 0.6500876995976107, -0.004730224610000278]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.650531696265321, 0.04395607147383927, -0.7582060247286029, 0.8183583492283362], [-0.02224383633977307, 0.9989981901466758, 0.038830758794486164, 0.9801937711625182], [0.7591532940711339, -0.008395228659953643, 0.6508577388621062, -0.00018310547000055521]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6514861697853838, 0.04306255752006708, -0.7574373813842309, 0.8078312621234119], [-0.021834911297117877, 0.9990384841983754, 0.03801767666835375, 0.9645041157786954], [0.7583462317615991, -0.008229412521159007, 0.651800022662273, -0.006706237789998681]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6531836644667738, 0.042076061918350866, -0.7560295665430026, 0.8774629410507531], [-0.021019516446590124, 0.9990776935890251, 0.03744251729232009, 1.0505730813039837], [0.7569077093028639, -0.008565464743799139, 0.6534656474609924, 0.007019042970000555]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6547924927086619, 0.0427163412040325, -0.7546006266141831, 0.7879448480629206], [-0.020892346804557434, 0.9990430677675745, 0.03842471327872083, 0.9389887648293257], [0.7555198881150483, -0.009394835799229367, 0.6550583452814951, 0.011367797849999306]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6560197565269825, 0.04627661354063605, -0.7533236715287057, 0.8559012287294036], [-0.021848938978988614, 0.9988646099219817, 0.042333378212705615, 1.0148593997800728], [0.7544274006899345, -0.011312209537405452, 0.6562860131098414, 0.0056686401400014574]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6570560847004239, 0.04868108244657931, -0.7522682060076571, 0.7681459901211176], [-0.022874128734608125, 0.9987406988155325, 0.04465188421661967, 0.9056922137488103], [0.7534945758217387, -0.01213131243069692, 0.6573421905415221, -0.002609252930000139]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6580756193399042, 0.0489987054054515, -0.751355845188544, 0.7591337516321095], [-0.023973103828988564, 0.9987379195983922, 0.04413454711538491, 0.8927113456566045], [0.7525701093740078, -0.011031537738020682, 0.6584197260501302, -0.007865905759999237]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6590896783935676, 0.04744030782674366, -0.7505665946659014, 0.8225489347125451], [-0.024068782106738254, 0.998827804449769, 0.04199655683448527, 0.9632878752727851], [0.7516791134273734, -0.009614273314067967, 0.6594589268375101, -0.010047912600001041]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.6604065983159711, 0.046374899471676646, -0.7494748118514186, 0.7375011073961312], [-0.02394163423493684, 0.9988840800632353, 0.04071108873985723, 0.8628103447377367], [0.7505264306144641, -0.00894221981478398, 0.6607799283073723, -0.0021438598599985426]]]
[[[718.3351, 0, 600.3891], [0, 718.3351, 181.5122], [0, 0, 1]], [[0.661631451379806, 0.04524531448771582, -0.7484628808845227, 0.7286743225659243], [-0.02347923935386699, 0.9989384726420656, 0.039631467231241925, 0.8502154617961826], [0.7494615052585525, -0.008648086056745266, 0.6619914370617944, 0.0001678466800001388]]]
